[1;34m[src/utils/log.c:30 init_log] Log is written to /home/rookiemaster/ics2023/am-kernels/kernels/slider/build/nemu-log.txt[0m
[1;34m[src/memory/paddr.c:53 init_mem] physical memory area [0x80000000, 0x87ffffff][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'serial' at [0xa00003f8, 0xa00003ff][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'rtc' at [0xa0000048, 0xa000004f][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'vgactl' at [0xa0000100, 0xa0000107][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'vmem' at [0xa1000000, 0xa10752ff][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'keyboard' at [0xa0000060, 0xa0000063][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'audio' at [0xa0000200, 0xa0000217][0m
[1;34m[src/device/io/mmio.c:50 add_mmio_map] Add mmio map 'audio-sbuf' at [0xa1200000, 0xa120ffff][0m
[1;34m[src/monitor/monitor.c:64 load_img] The image is /home/rookiemaster/ics2023/am-kernels/kernels/slider/build/slider-riscv32-nemu.bin, size = 962592[0m
[1;34m[src/monitor/monitor.c:29 welcome] Trace: [1;32mON[0m[0m
[1;34m[src/monitor/monitor.c:30 welcome] If trace is enabled, a log file will be generated to record the trace. This may lead to a large log file. If it is not necessary, you can disable it in menuconfig[0m
[1;34m[src/monitor/monitor.c:33 welcome] Build time: 16:48:03, Apr 21 2024[0m
[1;34m[src/monitor/monitor.c:36 welcome] Exercise: Please remove me in the source code and compile NEMU again.[0m
0x80000290: 00 00 80 67 jalr	zero, 0(ra)
0x800000f8: 00 81 25 03 lw	a0, 8(sp)
0x800000fc: 00 c1 25 83 lw	a1, 12(sp)
0x80000100: 3e 80 06 13 addi	a2, zero, 1000
0x80000104: 00 00 06 93 addi	a3, zero, 0
0x80000108: 58 00 00 ef jal	ra, 0x80000688
0x80000688: 00 00 07 13 addi	a4, zero, 0
0x8000068c: cd 9f f0 6f jal	zero, 0x80000364
0x80000364: fe 01 01 13 addi	sp, sp, -32
0x80000368: 01 21 28 23 sw	s2, 16(sp)
0x8000036c: 01 41 24 23 sw	s4, 8(sp)
0x80000370: 01 51 22 23 sw	s5, 4(sp)
0x80000374: 01 61 20 23 sw	s6, 0(sp)
0x80000378: 00 11 2e 23 sw	ra, 28(sp)
0x8000037c: 00 81 2c 23 sw	s0, 24(sp)
0x80000380: 00 91 2a 23 sw	s1, 20(sp)
0x80000384: 01 31 26 23 sw	s3, 12(sp)
0x80000388: 00 06 8a 93 addi	s5, a3, 0
0x8000038c: 00 05 09 13 addi	s2, a0, 0
0x80000390: 00 06 0b 13 addi	s6, a2, 0
0x80000394: 00 07 0a 13 addi	s4, a4, 0
0x80000398: 04 05 94 63 bne	a1, zero, 0x800003e0
0x8000039c: 18 06 98 63 bne	a3, zero, 0x8000052c
0x800003a0: 00 07 08 63 beq	a4, zero, 0x800003b0
0x800003b0: 03 69 55 33 divu	a0, s2, s6
0x800003b4: 00 00 05 93 addi	a1, zero, 0
0x800003b8: 01 c1 20 83 lw	ra, 28(sp)
0x800003bc: 01 81 24 03 lw	s0, 24(sp)
0x800003c0: 01 41 24 83 lw	s1, 20(sp)
0x800003c4: 01 01 29 03 lw	s2, 16(sp)
0x800003c8: 00 c1 29 83 lw	s3, 12(sp)
0x800003cc: 00 81 2a 03 lw	s4, 8(sp)
0x800003d0: 00 41 2a 83 lw	s5, 4(sp)
0x800003d4: 00 01 2b 03 lw	s6, 0(sp)
0x800003d8: 02 01 01 13 addi	sp, sp, 32
0x800003dc: 00 00 80 67 jalr	zero, 0(ra)
0x8000010c: 40 95 07 33 sub	a4, a0, s1
0x80000110: 00 05 07 93 addi	a5, a0, 0
0x80000114: fc e9 7c e3 bgeu	s2, a4, 0x800000ec
0x800000ec: 00 81 05 93 addi	a1, sp, 8
0x800000f0: 00 60 05 13 addi	a0, zero, 6
0x800000f4: 15 00 00 ef jal	ra, 0x80000244
0x80000244: 00 25 15 13 slli	a0, a0, 2
0x80000248: 00 0e b7 97 auipc	a5, 235
0x8000024c: bd 87 87 93 addi	a5, a5, -1064
0x80000250: 00 a7 87 b3 add	a5, a5, a0
0x80000254: 00 07 a7 83 lw	a5, 0(a5)
0x80000258: 00 05 85 13 addi	a0, a1, 0
0x8000025c: 00 07 80 67 jalr	zero, 0(a5)
0x80000280: 00 00 07 93 addi	a5, zero, 0
0x80000284: 00 00 08 13 addi	a6, zero, 0
0x80000288: 00 f5 20 23 sw	a5, 0(a0)
0x8000028c: 01 05 22 23 sw	a6, 4(a0)
0x80000290: 00 00 80 67 jalr	zero, 0(ra)
0x800000f8: 00 81 25 03 lw	a0, 8(sp)
0x800000fc: 00 c1 25 83 lw	a1, 12(sp)
0x80000100: 3e 80 06 13 addi	a2, zero, 1000
0x80000104: 00 00 06 93 addi	a3, zero, 0
0x80000108: 58 00 00 ef jal	ra, 0x80000688
0x80000688: 00 00 07 13 addi	a4, zero, 0
0x8000068c: cd 9f f0 6f jal	zero, 0x80000364
0x80000364: fe 01 01 13 addi	sp, sp, -32
0x80000368: 01 21 28 23 sw	s2, 16(sp)
0x8000036c: 01 41 24 23 sw	s4, 8(sp)
0x80000370: 01 51 22 23 sw	s5, 4(sp)
0x80000374: 01 61 20 23 sw	s6, 0(sp)
0x80000378: 00 11 2e 23 sw	ra, 28(sp)
0x8000037c: 00 81 2c 23 sw	s0, 24(sp)
0x80000380: 00 91 2a 23 sw	s1, 20(sp)
0x80000384: 01 31 26 23 sw	s3, 12(sp)
0x80000388: 00 06 8a 93 addi	s5, a3, 0
0x8000038c: 00 05 09 13 addi	s2, a0, 0
0x80000390: 00 06 0b 13 addi	s6, a2, 0
0x80000394: 00 07 0a 13 addi	s4, a4, 0
0x80000398: 04 05 94 63 bne	a1, zero, 0x800003e0
0x8000039c: 18 06 98 63 bne	a3, zero, 0x8000052c
0x800003a0: 00 07 08 63 beq	a4, zero, 0x800003b0
0x800003b0: 03 69 55 33 divu	a0, s2, s6
0x800003b4: 00 00 05 93 addi	a1, zero, 0
0x800003b8: 01 c1 20 83 lw	ra, 28(sp)
0x800003bc: 01 81 24 03 lw	s0, 24(sp)
0x800003c0: 01 41 24 83 lw	s1, 20(sp)
0x800003c4: 01 01 29 03 lw	s2, 16(sp)
0x800003c8: 00 c1 29 83 lw	s3, 12(sp)
0x800003cc: 00 81 2a 03 lw	s4, 8(sp)
0x800003d0: 00 41 2a 83 lw	s5, 4(sp)
0x800003d4: 00 01 2b 03 lw	s6, 0(sp)
0x800003d8: 02 01 01 13 addi	sp, sp, 32
0x800003dc: 00 00 80 67 jalr	zero, 0(ra)
0x8000010c: 40 95 07 33 sub	a4, a0, s1
0x80000110: 00 05 07 93 addi	a5, a0, 0
0x80000114: fc e9 7c e3 bgeu	s2, a4, 0x800000ec
0x800000ec: 00 81 05 93 addi	a1, sp, 8
0x800000f0: 00 60 05 13 addi	a0, zero, 6
0x800000f4: 15 00 00 ef jal	ra, 0x80000244
0x80000244: 00 25 15 13 slli	a0, a0, 2
0x80000248: 00 0e b7 97 auipc	a5, 235
0x8000024c: bd 87 87 93 addi	a5, a5, -1064
0x80000250: 00 a7 87 b3 add	a5, a5, a0
0x80000254: 00 07 a7 83 lw	a5, 0(a5)
0x80000258: 00 05 85 13 addi	a0, a1, 0
0x8000025c: 00 07 80 67 jalr	zero, 0(a5)
0x80000280: 00 00 07 93 addi	a5, zero, 0
0x80000284: 00 00 08 13 addi	a6, zero, 0
0x80000288: 00 f5 20 23 sw	a5, 0(a0)
0x8000028c: 01 05 22 23 sw	a6, 4(a0)
0x80000290: 00 00 80 67 jalr	zero, 0(ra)
0x800000f8: 00 81 25 03 lw	a0, 8(sp)
0x800000fc: 00 c1 25 83 lw	a1, 12(sp)
0x80000100: 3e 80 06 13 addi	a2, zero, 1000
0x80000104: 00 00 06 93 addi	a3, zero, 0
0x80000108: 58 00 00 ef jal	ra, 0x80000688
0x80000688: 00 00 07 13 addi	a4, zero, 0
0x8000068c: cd 9f f0 6f jal	zero, 0x80000364
0x80000364: fe 01 01 13 addi	sp, sp, -32
0x80000368: 01 21 28 23 sw	s2, 16(sp)
0x8000036c: 01 41 24 23 sw	s4, 8(sp)
0x80000370: 01 51 22 23 sw	s5, 4(sp)
0x80000374: 01 61 20 23 sw	s6, 0(sp)
0x80000378: 00 11 2e 23 sw	ra, 28(sp)
0x8000037c: 00 81 2c 23 sw	s0, 24(sp)
0x80000380: 00 91 2a 23 sw	s1, 20(sp)
0x80000384: 01 31 26 23 sw	s3, 12(sp)
0x80000388: 00 06 8a 93 addi	s5, a3, 0
0x8000038c: 00 05 09 13 addi	s2, a0, 0
0x80000390: 00 06 0b 13 addi	s6, a2, 0
0x80000394: 00 07 0a 13 addi	s4, a4, 0
0x80000398: 04 05 94 63 bne	a1, zero, 0x800003e0
0x8000039c: 18 06 98 63 bne	a3, zero, 0x8000052c
0x800003a0: 00 07 08 63 beq	a4, zero, 0x800003b0
0x800003b0: 03 69 55 33 divu	a0, s2, s6
0x800003b4: 00 00 05 93 addi	a1, zero, 0
0x800003b8: 01 c1 20 83 lw	ra, 28(sp)
0x800003bc: 01 81 24 03 lw	s0, 24(sp)
0x800003c0: 01 41 24 83 lw	s1, 20(sp)
0x800003c4: 01 01 29 03 lw	s2, 16(sp)
0x800003c8: 00 c1 29 83 lw	s3, 12(sp)
0x800003cc: 00 81 2a 03 lw	s4, 8(sp)
0x800003d0: 00 41 2a 83 lw	s5, 4(sp)
0x800003d4: 00 01 2b 03 lw	s6, 0(sp)
0x800003d8: 02 01 01 13 addi	sp, sp, 32
0x800003dc: 00 00 80 67 jalr	zero, 0(ra)
0x8000010c: 40 95 07 33 sub	a4, a0, s1
0x80000110: 00 05 07 93 addi	a5, a0, 0
0x80000114: fc e9 7c e3 bgeu	s2, a4, 0x800000ec
0x800000ec: 00 81 05 93 addi	a1, sp, 8
0x800000f0: 00 60 05 13 addi	a0, zero, 6
0x800000f4: 15 00 00 ef jal	ra, 0x80000244
0x80000244: 00 25 15 13 slli	a0, a0, 2
0x80000248: 00 0e b7 97 auipc	a5, 235
0x8000024c: bd 87 87 93 addi	a5, a5, -1064
0x80000250: 00 a7 87 b3 add	a5, a5, a0
0x80000254: 00 07 a7 83 lw	a5, 0(a5)
0x80000258: 00 05 85 13 addi	a0, a1, 0
0x8000025c: 00 07 80 67 jalr	zero, 0(a5)
0x80000280: 00 00 07 93 addi	a5, zero, 0
0x80000284: 00 00 08 13 addi	a6, zero, 0
0x80000288: 00 f5 20 23 sw	a5, 0(a0)
0x8000028c: 01 05 22 23 sw	a6, 4(a0)
0x80000290: 00 00 80 67 jalr	zero, 0(ra)
0x800000f8: 00 81 25 03 lw	a0, 8(sp)
0x800000fc: 00 c1 25 83 lw	a1, 12(sp)
0x80000100: 3e 80 06 13 addi	a2, zero, 1000
0x80000104: 00 00 06 93 addi	a3, zero, 0
0x80000108: 58 00 00 ef jal	ra, 0x80000688
0x80000688: 00 00 07 13 addi	a4, zero, 0
0x8000068c: cd 9f f0 6f jal	zero, 0x80000364
0x80000364: fe 01 01 13 addi	sp, sp, -32
0x80000368: 01 21 28 23 sw	s2, 16(sp)
0x8000036c: 01 41 24 23 sw	s4, 8(sp)
0x80000370: 01 51 22 23 sw	s5, 4(sp)
0x80000374: 01 61 20 23 sw	s6, 0(sp)
0x80000378: 00 11 2e 23 sw	ra, 28(sp)
0x8000037c: 00 81 2c 23 sw	s0, 24(sp)
0x80000380: 00 91 2a 23 sw	s1, 20(sp)
0x80000384: 01 31 26 23 sw	s3, 12(sp)
0x80000388: 00 06 8a 93 addi	s5, a3, 0
0x8000038c: 00 05 09 13 addi	s2, a0, 0
0x80000390: 00 06 0b 13 addi	s6, a2, 0
0x80000394: 00 07 0a 13 addi	s4, a4, 0
0x80000398: 04 05 94 63 bne	a1, zero, 0x800003e0
0x8000039c: 18 06 98 63 bne	a3, zero, 0x8000052c
0x800003a0: 00 07 08 63 beq	a4, zero, 0x800003b0
0x800003b0: 03 69 55 33 divu	a0, s2, s6
0x800003b4: 00 00 05 93 addi	a1, zero, 0
0x800003b8: 01 c1 20 83 lw	ra, 28(sp)
0x800003bc: 01 81 24 03 lw	s0, 24(sp)
0x800003c0: 01 41 24 83 lw	s1, 20(sp)
0x800003c4: 01 01 29 03 lw	s2, 16(sp)
0x800003c8: 00 c1 29 83 lw	s3, 12(sp)
0x800003cc: 00 81 2a 03 lw	s4, 8(sp)
0x800003d0: 00 41 2a 83 lw	s5, 4(sp)
0x800003d4: 00 01 2b 03 lw	s6, 0(sp)
0x800003d8: 02 01 01 13 addi	sp, sp, 32
0x800003dc: 00 00 80 67 jalr	zero, 0(ra)
0x8000010c: 40 95 07 33 sub	a4, a0, s1
0x80000110: 00 05 07 93 addi	a5, a0, 0
0x80000114: fc e9 7c e3 bgeu	s2, a4, 0x800000ec
0x800000ec: 00 81 05 93 addi	a1, sp, 8
0x800000f0: 00 60 05 13 addi	a0, zero, 6
0x800000f4: 15 00 00 ef jal	ra, 0x80000244
0x80000244: 00 25 15 13 slli	a0, a0, 2
0x80000248: 00 0e b7 97 auipc	a5, 235
0x8000024c: bd 87 87 93 addi	a5, a5, -1064
0x80000250: 00 a7 87 b3 add	a5, a5, a0
0x80000254: 00 07 a7 83 lw	a5, 0(a5)
0x80000258: 00 05 85 13 addi	a0, a1, 0
0x8000025c: 00 07 80 67 jalr	zero, 0(a5)
0x80000280: 00 00 07 93 addi	a5, zero, 0
0x80000284: 00 00 08 13 addi	a6, zero, 0
0x80000288: 00 f5 20 23 sw	a5, 0(a0)
0x8000028c: 01 05 22 23 sw	a6, 4(a0)
0x80000290: 00 00 80 67 jalr	zero, 0(ra)
0x800000f8: 00 81 25 03 lw	a0, 8(sp)
0x800000fc: 00 c1 25 83 lw	a1, 12(sp)
0x80000100: 3e 80 06 13 addi	a2, zero, 1000
0x80000104: 00 00 06 93 addi	a3, zero, 0
0x80000108: 58 00 00 ef jal	ra, 0x80000688
0x80000688: 00 00 07 13 addi	a4, zero, 0
0x8000068c: cd 9f f0 6f jal	zero, 0x80000364
0x80000364: fe 01 01 13 addi	sp, sp, -32
0x80000368: 01 21 28 23 sw	s2, 16(sp)
0x8000036c: 01 41 24 23 sw	s4, 8(sp)
0x80000370: 01 51 22 23 sw	s5, 4(sp)
0x80000374: 01 61 20 23 sw	s6, 0(sp)
0x80000378: 00 11 2e 23 sw	ra, 28(sp)
0x8000037c: 00 81 2c 23 sw	s0, 24(sp)
0x80000380: 00 91 2a 23 sw	s1, 20(sp)
0x80000384: 01 31 26 23 sw	s3, 12(sp)
0x80000388: 00 06 8a 93 addi	s5, a3, 0
0x8000038c: 00 05 09 13 addi	s2, a0, 0
0x80000390: 00 06 0b 13 addi	s6, a2, 0
0x80000394: 00 07 0a 13 addi	s4, a4, 0
0x80000398: 04 05 94 63 bne	a1, zero, 0x800003e0
0x8000039c: 18 06 98 63 bne	a3, zero, 0x8000052c
0x800003a0: 00 07 08 63 beq	a4, zero, 0x800003b0
0x800003b0: 03 69 55 33 divu	a0, s2, s6
0x800003b4: 00 00 05 93 addi	a1, zero, 0
0x800003b8: 01 c1 20 83 lw	ra, 28(sp)
0x800003bc: 01 81 24 03 lw	s0, 24(sp)
0x800003c0: 01 41 24 83 lw	s1, 20(sp)
0x800003c4: 01 01 29 03 lw	s2, 16(sp)
0x800003c8: 00 c1 29 83 lw	s3, 12(sp)
0x800003cc: 00 81 2a 03 lw	s4, 8(sp)
0x800003d0: 00 41 2a 83 lw	s5, 4(sp)
0x800003d4: 00 01 2b 03 lw	s6, 0(sp)
0x800003d8: 02 01 01 13 addi	sp, sp, 32
0x800003dc: 00 00 80 67 jalr	zero, 0(ra)
0x8000010c: 40 95 07 33 sub	a4, a0, s1
0x80000110: 00 05 07 93 addi	a5, a0, 0
0x80000114: fc e9 7c e3 bgeu	s2, a4, 0x800000ec
0x800000ec: 00 81 05 93 addi	a1, sp, 8
0x800000f0: 00 60 05 13 addi	a0, zero, 6
0x800000f4: 15 00 00 ef jal	ra, 0x80000244
0x80000244: 00 25 15 13 slli	a0, a0, 2
0x80000248: 00 0e b7 97 auipc	a5, 235
0x8000024c: bd 87 87 93 addi	a5, a5, -1064
0x80000250: 00 a7 87 b3 add	a5, a5, a0
0x80000254: 00 07 a7 83 lw	a5, 0(a5)
0x80000258: 00 05 85 13 addi	a0, a1, 0
0x8000025c: 00 07 80 67 jalr	zero, 0(a5)
0x80000280: 00 00 07 93 addi	a5, zero, 0
0x80000284: 00 00 08 13 addi	a6, zero, 0
0x80000288: 00 f5 20 23 sw	a5, 0(a0)
0x8000028c: 01 05 22 23 sw	a6, 4(a0)
0x80000290: 00 00 80 67 jalr	zero, 0(ra)
0x800000f8: 00 81 25 03 lw	a0, 8(sp)
0x800000fc: 00 c1 25 83 lw	a1, 12(sp)
0x80000100: 3e 80 06 13 addi	a2, zero, 1000
0x80000104: 00 00 06 93 addi	a3, zero, 0
0x80000108: 58 00 00 ef jal	ra, 0x80000688
0x80000688: 00 00 07 13 addi	a4, zero, 0
0x8000068c: cd 9f f0 6f jal	zero, 0x80000364
0x80000364: fe 01 01 13 addi	sp, sp, -32
0x80000368: 01 21 28 23 sw	s2, 16(sp)
0x8000036c: 01 41 24 23 sw	s4, 8(sp)
0x80000370: 01 51 22 23 sw	s5, 4(sp)
0x80000374: 01 61 20 23 sw	s6, 0(sp)
0x80000378: 00 11 2e 23 sw	ra, 28(sp)
0x8000037c: 00 81 2c 23 sw	s0, 24(sp)
0x80000380: 00 91 2a 23 sw	s1, 20(sp)
0x80000384: 01 31 26 23 sw	s3, 12(sp)
0x80000388: 00 06 8a 93 addi	s5, a3, 0
0x8000038c: 00 05 09 13 addi	s2, a0, 0
0x80000390: 00 06 0b 13 addi	s6, a2, 0
0x80000394: 00 07 0a 13 addi	s4, a4, 0
0x80000398: 04 05 94 63 bne	a1, zero, 0x800003e0
0x8000039c: 18 06 98 63 bne	a3, zero, 0x8000052c
0x800003a0: 00 07 08 63 beq	a4, zero, 0x800003b0
0x800003b0: 03 69 55 33 divu	a0, s2, s6
0x800003b4: 00 00 05 93 addi	a1, zero, 0
0x800003b8: 01 c1 20 83 lw	ra, 28(sp)
0x800003bc: 01 81 24 03 lw	s0, 24(sp)
0x800003c0: 01 41 24 83 lw	s1, 20(sp)
0x800003c4: 01 01 29 03 lw	s2, 16(sp)
0x800003c8: 00 c1 29 83 lw	s3, 12(sp)
0x800003cc: 00 81 2a 03 lw	s4, 8(sp)
0x800003d0: 00 41 2a 83 lw	s5, 4(sp)
0x800003d4: 00 01 2b 03 lw	s6, 0(sp)
0x800003d8: 02 01 01 13 addi	sp, sp, 32
0x800003dc: 00 00 80 67 jalr	zero, 0(ra)
0x8000010c: 40 95 07 33 sub	a4, a0, s1
0x80000110: 00 05 07 93 addi	a5, a0, 0
0x80000114: fc e9 7c e3 bgeu	s2, a4, 0x800000ec
0x800000ec: 00 81 05 93 addi	a1, sp, 8
0x800000f0: 00 60 05 13 addi	a0, zero, 6
0x800000f4: 15 00 00 ef jal	ra, 0x80000244
0x80000244: 00 25 15 13 slli	a0, a0, 2
0x80000248: 00 0e b7 97 auipc	a5, 235
0x8000024c: bd 87 87 93 addi	a5, a5, -1064
0x80000250: 00 a7 87 b3 add	a5, a5, a0
0x80000254: 00 07 a7 83 lw	a5, 0(a5)
0x80000258: 00 05 85 13 addi	a0, a1, 0
0x8000025c: 00 07 80 67 jalr	zero, 0(a5)
0x80000280: 00 00 07 93 addi	a5, zero, 0
0x80000284: 00 00 08 13 addi	a6, zero, 0
0x80000288: 00 f5 20 23 sw	a5, 0(a0)
0x8000028c: 01 05 22 23 sw	a6, 4(a0)
0x80000290: 00 00 80 67 jalr	zero, 0(ra)
0x800000f8: 00 81 25 03 lw	a0, 8(sp)
0x800000fc: 00 c1 25 83 lw	a1, 12(sp)
0x80000100: 3e 80 06 13 addi	a2, zero, 1000
0x80000104: 00 00 06 93 addi	a3, zero, 0
0x80000108: 58 00 00 ef jal	ra, 0x80000688
0x80000688: 00 00 07 13 addi	a4, zero, 0
0x8000068c: cd 9f f0 6f jal	zero, 0x80000364
0x80000364: fe 01 01 13 addi	sp, sp, -32
0x80000368: 01 21 28 23 sw	s2, 16(sp)
0x8000036c: 01 41 24 23 sw	s4, 8(sp)
0x80000370: 01 51 22 23 sw	s5, 4(sp)
0x80000374: 01 61 20 23 sw	s6, 0(sp)
0x80000378: 00 11 2e 23 sw	ra, 28(sp)
0x8000037c: 00 81 2c 23 sw	s0, 24(sp)
0x80000380: 00 91 2a 23 sw	s1, 20(sp)
0x80000384: 01 31 26 23 sw	s3, 12(sp)
0x80000388: 00 06 8a 93 addi	s5, a3, 0
0x8000038c: 00 05 09 13 addi	s2, a0, 0
0x80000390: 00 06 0b 13 addi	s6, a2, 0
0x80000394: 00 07 0a 13 addi	s4, a4, 0
0x80000398: 04 05 94 63 bne	a1, zero, 0x800003e0
0x8000039c: 18 06 98 63 bne	a3, zero, 0x8000052c
0x800003a0: 00 07 08 63 beq	a4, zero, 0x800003b0
0x800003b0: 03 69 55 33 divu	a0, s2, s6
0x800003b4: 00 00 05 93 addi	a1, zero, 0
0x800003b8: 01 c1 20 83 lw	ra, 28(sp)
0x800003bc: 01 81 24 03 lw	s0, 24(sp)
0x800003c0: 01 41 24 83 lw	s1, 20(sp)
0x800003c4: 01 01 29 03 lw	s2, 16(sp)
0x800003c8: 00 c1 29 83 lw	s3, 12(sp)
0x800003cc: 00 81 2a 03 lw	s4, 8(sp)
0x800003d0: 00 41 2a 83 lw	s5, 4(sp)
0x800003d4: 00 01 2b 03 lw	s6, 0(sp)
0x800003d8: 02 01 01 13 addi	sp, sp, 32
0x800003dc: 00 00 80 67 jalr	zero, 0(ra)
0x8000010c: 40 95 07 33 sub	a4, a0, s1
0x80000110: 00 05 07 93 addi	a5, a0, 0
0x80000114: fc e9 7c e3 bgeu	s2, a4, 0x800000ec
0x800000ec: 00 81 05 93 addi	a1, sp, 8
0x800000f0: 00 60 05 13 addi	a0, zero, 6
0x800000f4: 15 00 00 ef jal	ra, 0x80000244
0x80000244: 00 25 15 13 slli	a0, a0, 2
0x80000248: 00 0e b7 97 auipc	a5, 235
0x8000024c: bd 87 87 93 addi	a5, a5, -1064
0x80000250: 00 a7 87 b3 add	a5, a5, a0
0x80000254: 00 07 a7 83 lw	a5, 0(a5)
0x80000258: 00 05 85 13 addi	a0, a1, 0
0x8000025c: 00 07 80 67 jalr	zero, 0(a5)
0x80000280: 00 00 07 93 addi	a5, zero, 0
0x80000284: 00 00 08 13 addi	a6, zero, 0
0x80000288: 00 f5 20 23 sw	a5, 0(a0)
0x8000028c: 01 05 22 23 sw	a6, 4(a0)
0x80000290: 00 00 80 67 jalr	zero, 0(ra)
0x800000f8: 00 81 25 03 lw	a0, 8(sp)
0x800000fc: 00 c1 25 83 lw	a1, 12(sp)
0x80000100: 3e 80 06 13 addi	a2, zero, 1000
0x80000104: 00 00 06 93 addi	a3, zero, 0
0x80000108: 58 00 00 ef jal	ra, 0x80000688
0x80000688: 00 00 07 13 addi	a4, zero, 0
0x8000068c: cd 9f f0 6f jal	zero, 0x80000364
0x80000364: fe 01 01 13 addi	sp, sp, -32
0x80000368: 01 21 28 23 sw	s2, 16(sp)
0x8000036c: 01 41 24 23 sw	s4, 8(sp)
0x80000370: 01 51 22 23 sw	s5, 4(sp)
0x80000374: 01 61 20 23 sw	s6, 0(sp)
0x80000378: 00 11 2e 23 sw	ra, 28(sp)
0x8000037c: 00 81 2c 23 sw	s0, 24(sp)
0x80000380: 00 91 2a 23 sw	s1, 20(sp)
0x80000384: 01 31 26 23 sw	s3, 12(sp)
0x80000388: 00 06 8a 93 addi	s5, a3, 0
0x8000038c: 00 05 09 13 addi	s2, a0, 0
0x80000390: 00 06 0b 13 addi	s6, a2, 0
0x80000394: 00 07 0a 13 addi	s4, a4, 0
0x80000398: 04 05 94 63 bne	a1, zero, 0x800003e0
0x8000039c: 18 06 98 63 bne	a3, zero, 0x8000052c
0x800003a0: 00 07 08 63 beq	a4, zero, 0x800003b0
0x800003b0: 03 69 55 33 divu	a0, s2, s6
0x800003b4: 00 00 05 93 addi	a1, zero, 0
0x800003b8: 01 c1 20 83 lw	ra, 28(sp)
0x800003bc: 01 81 24 03 lw	s0, 24(sp)
0x800003c0: 01 41 24 83 lw	s1, 20(sp)
0x800003c4: 01 01 29 03 lw	s2, 16(sp)
0x800003c8: 00 c1 29 83 lw	s3, 12(sp)
0x800003cc: 00 81 2a 03 lw	s4, 8(sp)
0x800003d0: 00 41 2a 83 lw	s5, 4(sp)
0x800003d4: 00 01 2b 03 lw	s6, 0(sp)
0x800003d8: 02 01 01 13 addi	sp, sp, 32
0x800003dc: 00 00 80 67 jalr	zero, 0(ra)
0x8000010c: 40 95 07 33 sub	a4, a0, s1
0x80000110: 00 05 07 93 addi	a5, a0, 0
0x80000114: fc e9 7c e3 bgeu	s2, a4, 0x800000ec
0x800000ec: 00 81 05 93 addi	a1, sp, 8
0x800000f0: 00 60 05 13 addi	a0, zero, 6
0x800000f4: 15 00 00 ef jal	ra, 0x80000244
0x80000244: 00 25 15 13 slli	a0, a0, 2
0x80000248: 00 0e b7 97 auipc	a5, 235
0x8000024c: bd 87 87 93 addi	a5, a5, -1064
0x80000250: 00 a7 87 b3 add	a5, a5, a0
0x80000254: 00 07 a7 83 lw	a5, 0(a5)
0x80000258: 00 05 85 13 addi	a0, a1, 0
0x8000025c: 00 07 80 67 jalr	zero, 0(a5)
0x80000280: 00 00 07 93 addi	a5, zero, 0
0x80000284: 00 00 08 13 addi	a6, zero, 0
0x80000288: 00 f5 20 23 sw	a5, 0(a0)
0x8000028c: 01 05 22 23 sw	a6, 4(a0)
0x80000290: 00 00 80 67 jalr	zero, 0(ra)
0x800000f8: 00 81 25 03 lw	a0, 8(sp)
0x800000fc: 00 c1 25 83 lw	a1, 12(sp)
0x80000100: 3e 80 06 13 addi	a2, zero, 1000
0x80000104: 00 00 06 93 addi	a3, zero, 0
0x80000108: 58 00 00 ef jal	ra, 0x80000688
0x80000688: 00 00 07 13 addi	a4, zero, 0
0x8000068c: cd 9f f0 6f jal	zero, 0x80000364
0x80000364: fe 01 01 13 addi	sp, sp, -32
0x80000368: 01 21 28 23 sw	s2, 16(sp)
0x8000036c: 01 41 24 23 sw	s4, 8(sp)
0x80000370: 01 51 22 23 sw	s5, 4(sp)
0x80000374: 01 61 20 23 sw	s6, 0(sp)
0x80000378: 00 11 2e 23 sw	ra, 28(sp)
0x8000037c: 00 81 2c 23 sw	s0, 24(sp)
0x80000380: 00 91 2a 23 sw	s1, 20(sp)
0x80000384: 01 31 26 23 sw	s3, 12(sp)
0x80000388: 00 06 8a 93 addi	s5, a3, 0
0x8000038c: 00 05 09 13 addi	s2, a0, 0
0x80000390: 00 06 0b 13 addi	s6, a2, 0
0x80000394: 00 07 0a 13 addi	s4, a4, 0
0x80000398: 04 05 94 63 bne	a1, zero, 0x800003e0
0x8000039c: 18 06 98 63 bne	a3, zero, 0x8000052c
0x800003a0: 00 07 08 63 beq	a4, zero, 0x800003b0
0x800003b0: 03 69 55 33 divu	a0, s2, s6
0x800003b4: 00 00 05 93 addi	a1, zero, 0
0x800003b8: 01 c1 20 83 lw	ra, 28(sp)
0x800003bc: 01 81 24 03 lw	s0, 24(sp)
0x800003c0: 01 41 24 83 lw	s1, 20(sp)
0x800003c4: 01 01 29 03 lw	s2, 16(sp)
0x800003c8: 00 c1 29 83 lw	s3, 12(sp)
